epoch;IoU;acc;kaggle_IoU;loss;lr;val_IoU;val_acc;val_kaggle_IoU;val_loss
0;0.005123067647218704;0.006827270518988371;0.004840754205361009;26.715649795532226;1e-04;0.0045287263133407885;0.017169016475478808;0.004098688744124957;19.83570030530294
1;0.005672296974807978;0.02669433634728193;0.005651311203837395;14.701501846313477;1e-04;0.003647745685884729;0.09167204300562541;0.005711894788934539;9.001682722568512
2;0.0035643698647618294;0.25577319264411924;0.010739663895219565;6.518654441833496;1e-04;0.005436052999963674;0.7397673015793165;0.016968151620433976;5.1539142648379
3;0.012537479400634766;0.8920341730117798;0.01957301963120699;4.920893669128418;1e-04;0.0212200411905845;0.9683324933052063;0.022352396429050715;4.929628423849741
